,source,title,text,url,date_published,authors
249,news.ro,Trump denunţă ”bolnavi” după atentatele cu...,"Preşedintele american Donald Trump a denunţat ”bolnavi” la originea mai multor atentate cu bombă în Texas, în ultimele săptămâni, o serie comisă de acelaşi autor, dar fără ”legătură aparentă” cu terorismul, relatează AFP.
VREI SĂ CITEŞTI ACEST ARTICOL? Pentru a citi tot articolul, intră în contul tău introducând mai jos datele de înregistrare. Dacă nu ai cont, contactează-ne la . Vezi oferta Autentificare Email Parola Păstrează-mă logat Am uitat parola Intră in cont",https://www.news.ro/externe/trump-denunta-bolnavi-dupa-atentatele-cu-colet-capcana-din-texas-1922411821092018031017978120,2020-03-06 08:05:58,
250,news.ro,"Cei trei bărbaţi arestaţi în luna august,...","Cei trei bărbaţi arestaţi preventiv în august, pentru lipsire de libertate în mod ilegal şi viol asupra a doi copii, fapte comise în 2013, într-un apartament din Sectorul 2 al Capitalei, au fost trimişi în judecată de procurori. În cazul unui alt bărbat, suspect în acest caz, s-a dispus disjungerea cauzei.
Procurorii Secţiei de urmărire penală şi criminalistică din cadrul Parchetului de pe lângă Înalta Curte de Casaţie şi Justiţie au dispus trimiterea în judecată, în stare de arest preventiv, a trei inculpaţi, pentru lipsire de libertare în mod ilegal (două infracţiuni) şi participaţie improprie la viol (două infracţiuni), se arată într-un comunicat de presă transmis, luni seară, de Parchetul General.
Prin acelaşi rechizitoriu s-a dispus disjungerea cauzei, în vederea continuării urmăririi penale pentru lipsire de libertare în mod ilegal (două infracţiuni) şi participaţie improprie la viol (două infracţiuni), faţă un suspect.
În rechizitoriu se arată că, în 7 aprilie 2013, cei trei inculpaţi trimişi în judecată, împreună cu suspectul faţă de care s-a dispus disjungerea, au lipsit de libertate în mod ilegal doi copii, în apartamentul din Sectorul 2 al Capitalei aparţinând unuia dintre inculpaţi.
""Minorii au fost ţinuţi împotriva voinţei lor în apartament din data de 07.04.2013, în jurul orei 21,30, până la data de 08.04.2013, în jurul orei 04,00 dimineaţa, timp în care au fost agresaţi, umiliţi şi constrânşi să întreţină acte sexuale orale între ei, fiind bătuţi şi ameninţaţi cu pistolul. Minorii au fost aduşi pe rând în apartament de către dintre unul dintre inculpaţi"", scrie în comunicatul Parchetului.
Conform sursei citate, desfăşurarea activităţilor infracţionale săvârşite în apartament a fost fixată de către agresori, aceştia filmând şi fotografiind pe cei doi minori, dar şi pe ei înşişi când îi agresează, îi constrâng şi îi umilesc.
Dosarul a fost trimis spre competentă soluţionare Judecătoriei Sectorului 2 Bucureşti.
În luna august a acestui an, trei bărbaţi au fost reţinuţi de poliţiştii din Capitală pentru lipsire de libertate în mod ilegal şi viol asupra a doi copii, fapte comise în 2013. Ancheta a început după ce poliţiştii au analizat rezultatele percheziţiei informatice dintr-un alt dosar, aflat în lucru în luna iunie a acestui an.
Cercetările au fost făcute de poliţişti din cadrul Biroului Agresiuni Sexuale din Poliţia Capitalei.
Articolul de mai sus este destinat exclusiv informării dumneavoastră personale. Dacă reprezentaţi o instituţie media sau o companie şi doriţi un acord pentru republicarea articolelor noastre, va rugăm să ne trimiteţi un mail pe adresa abonamente@news.ro.",https://www.news.ro/eveniment/cei-trei-barbati-arestati-in-luna-august-pentru-lipsire-de-libertate-in-mod-ilegal-si-viol-asupra-a-doi-copii-trimisi-in-judecata-1922400314082019102319142539,2020-03-06 08:01:58,
251,news.ro,Washingtonul acuză Damascul de un nou atac chimic...,"Statele Unite afirmă că au confirmarea unui atac chimic comis de regimul sirian al lui Bashar al-Assad la 19 mai, la Idleb, ultimul bastion jihadist în nord-vestul ţării, şi ameninţă să riposteze, relatează AFP.
”Statele Unite au conchis că regimul lui (Bashar) al-Assad a folosit clor ca armă chimică” în campania sa de recucerire a Idlebului, a acuzat joi secretarul de Stat american Mike Pompeo, în faţa unor jurnalişti, în marja Adunării Generale a ONU, la New York.
The US Secretary of State says the Assad regime used chlorine as a chemical weapon in an attack on Syria’s Latakia province in May but he didn’t say what action the US might take in response pic.twitter.com/W6tjRQKtKs September 26, 2019
Acest atac ”nu va rămâne fără răspuns”, a ameninţat el, fără să facă alte precizări, în contextul în care Războiul din Siria s-a soldat cu peste 370.000 de morţi din 2011.
Într-o întâlnire cu presa, Jim Jeffrey, reprezentantul special al Statelor Unite pentru Siria, a amintit că atacul s-a soldat cu patru răniţi. În pofida faptului că nu s-a soldat cu morţi, acesta a fost primul atac chimic din ultimul an, iar Statele Unite intenţionează să transmită un mesaj puternic, de teama unor noi raiduri de acest fel, a anunţat el.
”Noi ne temem că regimul, ale cărui forţe de infanterie sunt foarte slabe, ar putea încerca din nou să folosească arme chimice pentru a-şi compensa incapacitatea de a câştiga teren”, a spus el.
RAIDURI FRANCO-AMERICANE
În ultimii ani, preşedintele american Donald Trump a ripostat deja prin atacuri aeriene faţă de regimul sirian.
El şi-a marcat astfel difernţa faţă de predecesorul său Barack Obama, care a făcut şi el din recurgerea la armamentul chimic o linie roşie, dar s-a dezis în august 2013 şi a anulat atacuri aeriene comune prevăzute împreună cu Franţa.
Această schimbare de poziţie a fost percepută la acea vreme ca un semn de slăbiciune faţă de Damasc şi aliatul acestuia rus. În acord cu Rusia, Statele Unite au obţinut atunci principiul unei desfiinţări a stocului de armamente chimic sirian.
În aprilie 2017, Donald Trump a ordonat să se tragă 59 de rachete de croazieră asupra bazei aeriene Al-Shayrat, după un atac cu gaz sarin la Khan Sheikhoun, în provincia Idleb.
Cu câteva zile mai înainte, un raid aerian s-a soldat cu 83 de morţi în această localitate aflată sub controlul rebelilor şi jihadiştilor. Medici au dezvăluit, atunci, simptome asemănătoare celor constate la victimele atacurilor chimice.
Un an mai târziu, Statele Unite, Franţa şi Regatul Unit efectuau atacuri comune, ca represalii, la 14 aprilie, împotriva unor poziţii militare ale regimului, în urma unuiatac chimic la Duma, la perfieria Damascului.
Cu o săptămână mai înainte, Căştile Albe (salvatori) şi ONG-ul Syrian American Medical Society au anunţat că peste 40 de persoane au fost ucise într-un atac cu ”gaze toxice” la Duma şi acuzat Damascul.
MENINŢINEREA PRESIUNII
Regimul şi aliatul său rus au dezminţit de fiecare dată orice responsabilitate în aceste atacuri, denunţând în schimb înscenări sau acuzând rebelii că sunt autorii.
Riposta occidentală a rămas mereu strict ţintită şi punctuală. În 2018, ţintele erau ”complet goale”, personalul lor fiind evacuat ”de mai bine de trei zile”, afirma Observatorul Sirian al Drepturulor Omului (SOHR).
Atacurile au vizat atunci ”principalul centru de cercetare” şi ”două centre de producţie” din ”programul clandestin chimic” al regimului lui al-Assad, potrivit Parisului.
Franţa impune ca şi condiţie a oricărei riposte ca folosirea armei chimice să fie letală - ceea ce nu este neapărat cazul clorului.
Washingtonul a dezvăluit, în mai, la fel ca Parisul, ”indicii” potrivit cărora regimul lui Bashar al-Assad a comis un nou ”atac” cu clor în mai.
”Statele Unite vor continua să exercite presiuni asupra regimului lui al-Assad pentru ca acesta să pună capăt violenţelor împotriva civililor şi să participe la procesul politic (de soluţionare a conflictului) sub egida ONU”, a subliniat joi Mike Pompeo.
ONU a anunţat luni un acord intersirian în vederea înfiinţării unui Comitet Constituţional, menit să deschidă o cale unor alegeri şi să dea pagina războiului.
Bashar al-Assad, care a recucerit aproape 60% din teritoriul ţării, pare însă hotărât să păstreze frâiele puterii şi să împiedice orice altă alternativă politică.
El rămâne totodată surd la îndemnuri de a opri ofensiva de la Idleb, unde aproximativ trei milioane de oameni sunt comsaţi, alimentând temeri cu privire la un aflux de refugiaţi şi dispersarea unor jihadişti către Europa.
Articolul de mai sus este destinat exclusiv informării dumneavoastră personale. Dacă reprezentaţi o instituţie media sau o companie şi doriţi un acord pentru republicarea articolelor noastre, va rugăm să ne trimiteţi un mail pe adresa abonamente@news.ro.",https://www.news.ro/externe/washingtonul-acuza-damascul-de-un-nou-atac-chimic-si-ameninta-sa-riposteze-1922405527002019091019125986,2020-03-06 08:01:49,
252,news.ro,Direcţia Operaţiuni Speciale a început să...,"Direcţia de Operaţiuni Speciale a început să primească dosare în care SRI făcea interceptări la solicitarea anchetatorilor, primele cazuri fiind de la Serviciul de Proceduri Speciale din cadrul Parchetului Curţii de Apel Bucureşti, au declarat joi, pentru News.ro, surse judiciare.
VREI SĂ CITEŞTI ACEST ARTICOL? Pentru a citi tot articolul, intră în contul tău introducând mai jos datele de înregistrare. Dacă nu ai cont, contactează-ne la . Vezi oferta Autentificare Email Parola Păstrează-mă logat Am uitat parola Intră in cont",https://www.news.ro/justitie/directia-operatiuni-speciale-a-inceput-sa-primeasca-dosare-in-care-sri-facea-interceptari-primele-cazuri-de-la-parchetul-cab-1922411310002016031415400194,2020-03-06 08:03:42,
253,news.ro,Irina Camelia Begu a abandonat meciul cu Tereza...,"Irina Camelia Begu, locul 93 WTA şi cap de serie numărul 6, a abandonat meciul pe care l-a disputat, joi, cu croata Tereza Mrdeza, locul 204 WTA, în optimile de finală ale turneului de categorie WTA 125K de la Karlsruhe.
Begu s-a retras de pe teren la scorul de 6-3, 2-1, pentru adversara ei, după 58 de minute de joc.
Pe arena centrală a complexului care găzduieşte această competiţie urmează un al meci din optimi, între Laura Ioana Paar, locul 253 WTA, venită din calificări, şi belgianca Alison Van Uytvanck, locul 65 WTA şi cap de serie numărul 2.
Patricia Maria Ţig, locul 223 WTA, este calificată în sferturi, fază în care va evolua, vineri, cu Ekaterine Gorgodze din Georgia, locul 194 WTA.
Articolul de mai sus este destinat exclusiv informării dumneavoastră personale. Dacă reprezentaţi o instituţie media sau o companie şi doriţi un acord pentru republicarea articolelor noastre, va rugăm să ne trimiteţi un mail pe adresa abonamente@news.ro.",https://www.news.ro/sport/irina-camelia-begu-a-abandonat-meciul-cu-tereza-mrdeza-de-la-karlsruhe-1922401301232019081319075987,2020-03-06 08:02:16,
254,news.ro,Alibaba avertizează că veniturile sale vor...,"Alibaba Group a avertizat joi că veniturile principalelor sale divizii de comerţ electronic vor scădea în acest trimestru din cauza epidemiei provocate de coronavirus în China, care i-a perturbat lanţurile de aprovizionare şi livrările, transmite Reuters.
Avertismentul a fost făcut de directorii grupului în timpul conferinţei de prezentare a rezultatelor financiare ale trimestrului încheiat în decembrie 2019, care au depăşit aşteptările analiştilor şi au generat tranzacţii record în timpul evenimentului Ziua Celibatarilor.
Directorul general Daniel Zhang a spus că revenirea cu întârziere la lucru după vacanţa Anului Nou chinezesc, din cauza epidemiei care a ucis peste 1.350 de oameni în China şi a infectat zeci de mii de oameni, a provocat probleme pentru comercianţi şi a întârziat respectarea comenzilor.
Zhang a arătat că livrările de mâncare au scăzut în termeni anuali, din cauza închiderii multor restaurante.
Compania a înregistrat o creştere a comenzilor pentru produsele supermarketurilor sale Hema, dar acestea au fost ţinute în loc de capacitatea limitată de livrare.
Directorul financiar Maggie Wu a spus că majoritatea afacerilor bazate pe produse fizice vor consemna probabil un declin al veniturilor în actualul trimestru.
În pofida acestor estimări, Zhang a spus că începând de luni a observat că oamenii din marile oraşe au început să revină la muncă, iar reţelele de logistică încep să îşi reia activităţile normale.
Acesta a mai spus că DingTalk, aplicaţia de chat a companiei, a înregistrat o creştere explozivă în timpul crizei, fiind folosită pentru munca la distanţă şi lecţii online.
“Profiturile Alibaba din următoarele două trimestre vor suporta în mod sigur impactul epidemiei provocate de coronavirus. Cu toate acestea, afacerile companiei sunt suficient de solide pentru a suporta declinul temporar, iar divizia de cloud computing va avea o perspectivă pozitivă”, a spus Jesse Cohen, analist senior pentru platforma Investing.com.
Alibaba raportează de obicei cele mai mari venituri în trimestrul încheiat în decembrie, datorită Zilei Celibatarilor, care are loc în noiembrie. Compania a anunţat că vânzările care au avut loc în timpul evenimentului de 24 de ore au atins un nivel record de 38,4 miliarde de dolari.
Grupul generează venituri prin vânzare de publicitate şi servicii promoţionale către comercianţi terţi, care îşi listează produsele pe platformele sale de comerţ electronic Taobao şi Tmall.
Alibaba a arătat că susţine combaterea epidemiei prin asigurarea livrărilor de bunuri de primă necesitate şi introducerea unor măsuri de susţinere pentru comercianţi.
Divizia MYBank a Ant Financial, afiliată a grupului Alibaba, a anunţat că va oferi împrumuturi de 20 de miliarde de yuani (2,9 miliarde dolari) companiilor din China.
Grupul Alibaba este văzut deseori drept o imagine a sănătăţii economiei de consum a Chinei, considerată esenţială de către Beijing pentru continuarea creşterii economice.
Vânzările diviziei de comerţ electronic a Alibaba au urcat cu 38%, la 141,48 de miliarde de yuani în trimestrul trei încheiat pe 31 decembrie, în timp ce veniturile diviziei de cloud computer au crescut cu 62%, la 10,72 de miliarde de dolari.
Profitul net atribuibil acţionarilor ordinari a urcat de la 33,05 miliarde de yuani la 52,31 miliarde yuani.
Veniturile totale au crescut cu circa 38%, la 161,46 miliarde de yuani, depăşind estimările de 159,28 miliarde yuani.
Articolul de mai sus este destinat exclusiv informării dumneavoastră personale. Dacă reprezentaţi o instituţie media sau o companie şi doriţi un acord pentru republicarea articolelor noastre, va rugăm să ne trimiteţi un mail pe adresa abonamente@news.ro.",https://www.news.ro/economic/alibaba-avertizeaza-ca-veniturile-sale-vor-scadea-in-acest-trimestru-din-cauza-epidemiei-provocate-de-coronavirus-in-china-1922400014002020020919265335,2020-03-06 08:01:11,
255,news.ro,Shhaideh: Rectificarea bugetară va avea loc cel...,"Vicepremierul Sevil Shhaideh a declarat, miercuri, că rectificarea bugetară va avea loc cel târziu în luna august.
”Chiar astăzi trebuie să particip la întâlnirea cu ministrul de Finanţe (Ionuţ Mişa - n.r.) şi după cum bine ştiţi pe calendarul rectificărilor, rectificarea este posibil să aibă loc în luna august sau cel târziu în luna august, în funcţie de gradul de execuţie al tuturor cheltuielilor de la nivelul fiecărui minister”, a declarat Sevil Shhaideh.
Ea a precizat că la nivelul ministerului pe care îl reprezintă, în acest moment, toate sumele sunt angajate şi ”cash-urile sunt suficiente”.
”Deci, avem o execuţie în grafic. Nu credem că în acest moment pe ceea ce discutăm noi astăzi se impune o suplimentare. (...) Suntem în graficul şi în necesarul pe care l-am preconizat de la începutul anului”, a spus ea.
Premierul Mihai Tudose a declarat, luni, că ministrul Finanţelor, Ionuţ Mişa, a prezentat coaliţiei un plan privind relocarea unor bani în cadrul rectificării bugetare, având în vedere că în unele ministere gradul de execuţie este de doar 2% pe primele 6 luni ale anului.
""S-a vorbit despre rectificarea bugetară. Domnul ministru de finanţe a prezentat un plan privind relocarea unor sume în cadrul unor ministere pentru că, din păcate, avem ministere care au un grad de execuţie la 6 luni de 2%"", a spus Tudose.
El a dat ca exemplu Ministerul Tehnologiei Informaţiei, condus până de curând de Augustin Jianu.
""Ştiţi, fostul prim viceprim-ministru 2 zile. Grad de execuţie 2%. Din păcate, anumite proiecte sunt deja ratate şi atunci banii respectivi vor fi relocaţi în cadrul ministerului sau în alte ministere"", a spus Tudose.
Întrebat despre execuţia Ministerului Apărării, el a spus că este ""foarte bună"", însă nu au fost luate încă în discuţie şi fondurile pentru înzestrare, fiind încă evaluări în curs.
Articolul de mai sus este destinat exclusiv informării dumneavoastră personale. Dacă reprezentaţi o instituţie media sau o companie şi doriţi un acord pentru republicarea articolelor noastre, va rugăm să ne trimiteţi un mail pe adresa abonamente@news.ro.",https://www.news.ro/economic/shhaideh-rectificarea-bugetara-va-avea-loc-cel-tarziu-in-luna-august-1922402819002017071417097238,2020-03-06 08:07:46,
256,news.ro,"Patria Bank a realizat un profit net de 5,83...","Patria Bank a realizat un profit net de 5,83 milioane lei în primele nouă luni ale acestui an, de la o pierdere netă de 19,86 milioane lei în perioada similară a anului trecut, arată un raport transmis Bursei de Valori Bucureşti (BVB).
Venitul net bancar a crescut cu 11%, la 127 milioane lei.
”Venitul net bancar înregistrează o creştere cu 11% faţă de aceeaşi perioadă din anul 2018 (+12,7 milioane lei), evoluţie pozitivă înregistrată pe toate categoriile de venituri, aceasta fiind susţinută de creşterea portofoliului de credite, diversificarea gamei de venituri din comisioane şi creşterea acestora (chiar în condiţiile diminuării numărului de sucursale)”, arată raportul.
De asemenea, în primele nouă luni ale anului, activitatea de creditare a generat credite noi de circa 602 milioane lei, cu o dinamică superioară în zona de persoane juridice.
”Deşi a existat o anumită presiune generată de gradul de realizare a bugetului de vânzări, acest volum de credite noi a asigurat o creştere a soldului brut de credite comerciale performante de 152 milioane lei faţă de finalul anului 2018. Activitatea de creditare pe segmentul retail s-a concentrat în zona de credite ipotecare, urmărind strategia băncii de a echilibra portofoliul de produse garantate şi negarantate, respectiv de a creşte volumul expunerilor pe termen lung pe segmentul de persoane fizice”, se mai arată în raport.
De asemenea, în primele nouă luni din acest an Patria Bank a continuat acţiunile de valorificare a activelor neproductive pe care banca le deţine.
”Dinamica pozitivă a veniturilor bancare (bazată în principal pe creşterea veniturilor din dobânzi susţinută de creşterea activităţii de creditare în special pe segmentul de clienţi persoane juridice şi pe o diversificare a structurii veniturilor din comisioane), o gestionare eficientă a bazei de costuri operaţionale şi a costului riscului au condus la consolidarea performanţei financiare observată în prima jumătate a anului 2019. Astfel, faţă de aceeaşi perioadă a anului 2018, în primele nouă luni din 2019 venitul net bancar a înregistrat o evoluţie pozitivă cu 11% (creşterea veniturilor nete din dobânzi cu 16,5% şi a veniturilor nete din comisioane cu 17,5%) pe fondul continuării acţiunilor menite să consolideze o structură bilanţieră optimă (îmbunătăţirea indicatorului credite brute/depozite - de la 57% la 31 decembrie 2018 la 65% la 30 septembrie 2019 şi o creştere a ponderii creditelor nete în total active - de la 45% la 31 decembrie 2018 la 51% la 30 septembrie 2019)”, se precizează în raport.
De asemenea, baza de costuri operaţionale a înregistrat o scădere cu 11,6% (dacă se exclude impactul din creşterea contribuţiei la Fondul de Garantare a Depozitelor Bancare de 3,9 milioane lei).
”În plus, eforturile de consolidare a modelului de afaceri pe segmentele target, concretizate în obţinerea de rezultate operaţionale lunare net pozitive pe baza elementelor recurente (un element cheie pentru consolidarea profitabilităţii), creează premise bune de creştere pentru perioada următoare. Programul de optimizare a reţelei de sucursale bancare şi a structurii organizatorice prevăzut pentru anul 2019 şi desfăşurat în prima jumătate a anului 2019 (cu obiectivul de optimizare a bazei de costuri în directa corelaţie cu asigurarea unui model de afaceri viabil şi a unei structuri interne corespunzătoare acestuia) începe să producă efecte, baza de costuri operaţionale din trimestrul 3 fiind cu 13% mai mică decât cea din trimestrul 2”,
De asemenea, luna septembrie a marcat lansarea noii platforme de internet şi mobile banking.
”Pentru perioada următoare, banca are în vedere continuarea strategiei de eficientizare a proceselor şi de optimizare a costurilor operaţionale prin implementarea mai multor proiecte strategice: implementarea unei noi functionalităţi la nivelul platformei Internet Banking şi Mobile Banking dedicată atât clienţilor persoane fizice cât şi persoane juridice, digitalizarea anumitor fluxuri şi operaţiuni atât cu impact la nivelul interacţiunii clienţilor cu banca, cât şi la nivelul proceselor interne”, se arată în raport.
Articolul de mai sus este destinat exclusiv informării dumneavoastră personale. Dacă reprezentaţi o instituţie media sau o companie şi doriţi un acord pentru republicarea articolelor noastre, va rugăm să ne trimiteţi un mail pe adresa abonamente@news.ro.",https://www.news.ro/economic/patria-bank-a-realizat-un-profit-net-de-5-83-milioane-lei-in-primele-noua-luni-de-la-o-pierdere-de-19-86-milioane-lei-anul-trecut-1922405217102019110919172784,2020-03-06 08:09:08,
257,news.ro,"Poliţia evocă un atentat planificat, comis la...","Atentatul de la New York a fost comis marţi în numele grupării Statul Islamic, după ce a fost pregătit timp ce mai multe săptămâni, a declarat miercuri adjunctul şefului Poliţiei din New York (NYPD) John Miller, relatează AFP.
Atacatorul rănit, Sayfullo Saipov, un uzbek în vârstă de 29 de ani, a fost interogat pe spatul de spital.
”Potrivit anchetei efectuate în această noapte, se pare că domnul Sayfullo Saipov planifica acest (atentat) de mai multe săptămâni”, a declarat Miller.
”El a făcut-o în numele Statului Islamic, iar printre obiectele descoperite la faţa locului se afla un mesaj” manuscris în arabă în care este citată gruparea jihadistă, a declarat în această conferinţă de presă.
John Miller a confirmat astfel identitatea suspectului.
NYPD Dep Commish John Miller says ""this isn't about Islam"", warns that any hate/bias crimes will be aggressively prosecuted. pic.twitter.com/sk2Rf5D4Ks — Josh Marshall (@joshtpm) November 1, 2017
Sayfullo Saipov nu era vizat de vreoanchetă înainte să treacă la fapte.
PRIMARUL NEW YORKULUI BILL DE BLASIO DENUNŢĂ UN ATAC ASUPRA ”VALORILOR” SUA
Primarul New Yorkului Bill de Blasio a denunţat, anterior, în aceeaşi conferinţă de presă, un atentat ”odios”, care ”vizat Statele Unite ale Americii,care a vizat New Yorkul, care ne-a vizat poporul” şi care a încercat să ”submineze moralul, să ucisă şi să ia vieţi”.
El a subliniat că atacul a vizat ”să ne spargă valorile, moralul”.
”Acest atac vizând persoane inocente vizează să-ifacă pe newyorkezi să creadă că nu mai pot să trăiască liniştiţi”, a subliniat primarul.
NYC Mayor Bill de Blasio: ""We support vetting of individuals...not of groups of people"" based on religion or country of origin. pic.twitter.com/PDF4rnb9Lg — ABC News Politics (@ABCPolitics) November 1, 2017
”Însă noi nu ne vom lăsa demoralizaţi, destabilizaţi”, a îndemnat el, reafirmând că Maratonul va fi menţinut duminică dimineaţa şi exprimându-şi satisfacţia că Halloweenul a fost sărbătorit, marţi seara, în pofida atacului.
New Yorkul este ”un loc care ştie să reziste, un loc puternic”, a dat asigurări de Blasio.
”Sunrem puternici. ştim că suntem protejaţi şi ştim că acest oraş nu se lasă”, a subliniat primarul.
Articolul de mai sus este destinat exclusiv informării dumneavoastră personale. Dacă reprezentaţi o instituţie media sau o companie şi doriţi un acord pentru republicarea articolelor noastre, va rugăm să ne trimiteţi un mail pe adresa abonamente@news.ro.",https://www.news.ro/externe/politia-evoca-un-atentat-planificat-comis-la-new-york-in-numele-statului-islamic-video-1922403601192017111817363334,2020-03-06 08:08:53,
258,news.ro,"Circulaţia trenurilor în gara din Galaţi,...","Traficul feroviar în gara din Galaţi a fost reluat, la aproximativ trei ore de când a fost oprit. Trenurile nu au mai putut circula din cauza apei care a acoperit liniile, în urma ploilor torenţiale, pompierii acţionând în continuare pentru evacuarea acesteia.
Circulaţia feroviară a fost reluată miercuri în gara din Galaţi după ce trenurile au fost oprite timp de aproximativ trei ore din cauza apei care a acoperit liniile.
Dispeceri ai gării au afirmat că în urma opririi traficului, mai multe trenuri au înregistrat întârzieri.
Totodată, unii călătorii spuneau că au stat chiar şi trei ore în sala de aşteptare până când garniturile de tren au fost puse în mişcare.
”Stau de trei ore din cauza inundaţiilor, eu mă duc la o clinică, la Iaşi, aveam programare la ora 10.00 şi nu stiu ce o să fac”, spunea un bărbat care aştepta miercuri dimineaţă în gara din Galaţi.
”Stau de la 6.00 din cauza apei, e inundată linia. Am pierdut legatura de la Iaşi”, afirma un alt călător.
Purtătorul de cuvânt al Inspectoratului pentru Situaţii de Urgenţă (ISU) Galaţi, Cătălin Sion, a declarat că pompierii acţionează în continuare pentru evacuarea apei din zona gării, unde liniile de cale ferată au fost acoperite de apă.
”Acţionăm pentu scoaterea apei şi decolmatare. Circulaţia trenurilor s-a reluat, dar cu restricţii de 5 kilometri/oră”, a spus Sion.
Circulaţia trenurilor a fost reluată
Potrivit unui comunicat al CFR Călători, în jurul orei 9.00, opt trenuri înregistrau întârzieri în urma situaţiei din gara Galaţi.
Pe de altă parte, pompierii din Galaţi acţionează la această oră în comuna Costache Negri.
Potrivit purtătorului de cuvânt al ISU Galaţi, în această comună au fost inundate o sută de curţi şi grădini, iar pompierii intervin pentru evacuarea apei.
Articolul de mai sus este destinat exclusiv informării dumneavoastră personale. Dacă reprezentaţi o instituţie media sau o companie şi doriţi un acord pentru republicarea articolelor noastre, va rugăm să ne trimiteţi un mail pe adresa abonamente@news.ro.",https://www.news.ro/social/circulatia-trenurilor-in-gara-din-galati-oprita-din-cauza-inundatiilor-a-fost-reluata-dupa-aproape-trei-ore-foto-1922401212002016101215589926,2020-03-06 08:07:24,
259,news.ro,COMUNICAT DE PRESĂ: Incompatibilitate - 3...,"Agenţia Naţională de Integritate a constatat starea de incompatibilitate în cazul a 3 aleşi locali, după cum urmează:
1. NEŞELEAN IOAN, actual Primar şi fost Viceprimar al municipiului Gherla, Judeţul Cluj INCOMPATIBILITATE În perioada 15 octombrie 2013 – 02 iunie 2016 a exercitat simultan funcţia de viceprimar şi calitatea de membru (preşedinte) al Consiliului de Administraţie al Spitalului Municipal Gherla, încălcând astfel dispoziţiile art. 87, alin. (1), lit. d) din Legea nr. 161/2003, coroborate cu dispoziţiile art. 91, alin. (3), teza 1 din acelaşi act normativ. 2. BLIDARU MĂRGĂRIN ŞERBAN, Viceprimar al municipiului Câmpulung Muscel, Judeţul Argeş INCOMPATIBILITATE În perioada 24 iunie 2016 – 28 septembrie 2017 a deţinut şi exercitat simultan funcţia de viceprimar şi calitatea de reprezentant al Consiliului Local în Consiliul de Administraţie al Şcolii de Muzică Câmpulung, încălcând astfel dispoziţiile art. 87, alin. (1), lit. d) din Legea nr. 161/2003. 3. PĂUNESCU CRISTIAN, Viceprimar al oraşului Bumbeşti-Jiu, Judeţul Gorj INCOMPATIBILITATE În perioada 25 octombrie 2012 – 03 august 2016 a deţinut simultan funcţia de viceprimar şi calitatea de membru în Consiliul de Administraţie al Colegiului „Mihai Viteazul” Bumbeşti-Jiu, încălcând astfel dispoziţiile art. 87, alin. (1), lit. d) din Legea nr. 161/2003.
Persoanele evaluate au fost informate despre declanşarea procedurii de evaluare, elementele identificate, precum şi drepturile de care beneficiază - de a fi asistate sau reprezentate de un avocat şi de a prezenta date sau informaţii pe care le consideră necesare, personal ori prin transmiterea unui punct de vedere scris. Persoanele evaluate au depus la dosarul de evaluare un punct de vedere, în exercitarea dreptului la apărare.
Persoanele menţionate au încălcat următoarele prevederi legale:
· art. 87, alin. (1), lit. d) din Legea nr. 161/2003 , potrivit căruia „Funcţia de primar şi viceprimar, primar general şi viceprimar al municipiului Bucureşti, preşedinte şi vicepreşedinte al consiliului judeţean este incompatibilă cu exercitarea următoarelor funcţii sau calităţi: […] d) funcţia de preşedinte, vicepreşedinte, director general, director, manager, administrator, membru al consiliului de administraţie ori cenzor sau orice funcţie de conducere ori de execuţie la societăţile comerciale, inclusiv băncile sau alte instituţii de credit, societăţile de asigurare şi cele financiare, la regiile autonome de interes naţional sau local, la companiile şi societăţile naţionale, precum şi la instituţiile publice [...]”;
· art. 91, alin. (3), teza I din Legea nr. 161/2003, potrivit căruia „Alesul local poate renunţa la funcţia deţinută înainte de a fi numit sau ales în funcţia care atrage starea de incompatibilitate sau în cel mult 15 zile de la numirea sau alegerea în această funcţie”.
„Fapta persoanei cu privire la care s-a constatat […] încălcarea obligaţiilor legale privind […] starea de incompatibilitate constituie abatere disciplinară şi se sancţionează potrivit reglementării aplicabile demnităţii, funcţiei sau activităţii respective […]”.
„Persoana […] faţă de care s-a constatat [...] starea de incompatibilitate este decăzută din dreptul de a mai exercita o funcţie sau o demnitate publică […] pe o perioadă de 3 ani de la data eliberării, destituirii din funcţia ori demnitatea publică respectivă sau a încetării de drept a mandatului. Dacă persoana a ocupat o funcţie eligibilă, nu mai poate ocupa aceeaşi funcţie pe o perioadă de 3 ani de la încetarea mandatului”.
Agenţia Naţională de Integritate îşi exercită atribuţiile cu respectarea principiilor legalităţii, confidenţialităţii, imparţialităţii, independenţei operaţionale, celerităţii, bunei administrări, precum şi al dreptului la apărare.
Conținutul acestui comunicat de presă este în întregime responsabilitatea autorului său. News.ro nu își asumă în niciun fel responsabilitatea pentru acuratețea informațiilor prezentate sau a modului de redactare a comunicatului.",https://www.news.ro/comunicate/comunicat-de-presa-incompatibilitate-3-alesi-locali-18985725,2020-03-06 08:07:55,
